timestamp,x,y,z,qx,qy,qz,qw
1490071847.2062967,0.5613876067022732,-0.43874627351760864,0.0,0.0,0.0,-0.7724676144765537,0.6350541587808889
1490071847.2830932,0.5617682837580165,-0.43666577339172363,0.0,0.0,0.0,-0.7725072503706218,0.6350059433775571
1490071847.3635294,0.5613539754119903,-0.4366806149482727,0.0,0.0,0.0,-0.7724370874345414,0.6350912894660441
1490071847.4392622,0.5611033806659469,-0.4379749894142151,0.0,0.0,0.0,-0.7724408856614071,0.6350866698007612
1490071847.5204444,0.5616198454141667,-0.43802154064178467,0.0,0.0,0.0,-0.7724586221834793,0.6350650966746644
1490071847.5986502,0.5611423520658185,-0.4392792880535126,0.0,0.0,0.0,-0.7724988015474331,0.6350162215312137
1490071847.6762679,0.5604421296815973,-0.43795308470726013,0.0,0.0,0.0,-0.7724265796281283,0.6351040694909699
1490071847.7541556,0.561390759299535,-0.4382571280002594,0.0,0.0,0.0,-0.7724762592381316,0.635043643313956
1490071847.8394136,0.5609036107520313,-0.43868693709373474,0.0,0.0,0.0,-0.7724201458303781,0.6351118943268009
1490071847.9301112,0.5608658242811305,-0.4399127960205078,0.0,0.0,0.0,-0.7724547661918663,0.6350697868639864
1490071848.00489,0.5606936109346853,-0.4374321699142456,0.0,0.0,0.0,-0.7724211046704829,0.6351107281881098
1490071848.0857708,0.5609046053081693,-0.4388734996318817,0.0,0.0,0.0,-0.772413991346456,0.6351193793077305
1490071848.1547,0.5620178584055994,-0.4450312852859497,0.0,0.0,0.0,-0.7709916048739164,0.6368453071303445
1490071848.2240067,0.5613224285383915,-0.4372856318950653,0.0,0.0,0.0,-0.770214975999271,0.637784360694461
1490071848.2937021,0.56140313277518,-0.44677406549453735,0.0,0.0,0.0,-0.7700812969914085,0.6379457626037107
1490071848.350875,0.5610635496746483,-0.44125229120254517,0.0,0.0,0.0,-0.7697782238720593,0.6383114334338512
1490071848.4137099,0.5576432791664805,-0.4492243826389313,0.0,0.0,0.0,-0.7700111432697979,0.6380304375500738
1490071848.479399,0.5600187579157949,-0.43809252977371216,0.0,0.0,0.0,-0.7700337618531713,0.6380031391821309
1490071848.5455964,0.5569889463577486,-0.47136127948760986,0.0,0.0,0.0,-0.7705054892913294,0.6374333619853365
1490071848.6140797,0.5554881835441102,-0.4539828300476074,0.0,0.0,0.0,-0.7692127386880222,0.6389927719779562
1490071848.6836426,0.5542447376457951,-0.46458107233047485,0.0,0.0,0.0,-0.7698101963185537,0.6382728739684852
1490071848.741234,0.5552015256996832,-0.4602771997451782,0.0,0.0,0.0,-0.7693968874114429,0.6387710306843787
1490071848.8077164,0.5540666520954378,-0.46856003999710083,0.0,0.0,0.0,-0.7696189009121268,0.6385035218061135
1490071848.8753345,0.555643552653857,-0.4666399657726288,0.0,0.0,0.0,-0.7691960565098768,0.6390128532742158
1490071848.9423816,0.5580186824260888,-0.48517027497291565,0.0,0.0,0.0,-0.769742805684086,0.6383541439495724
1490071849.0118911,0.5544403906372085,-0.4816025495529175,0.0,0.0,0.0,-0.7689204660594827,0.6393444430624763
1490071849.0800354,0.5559451122015686,-0.4816700518131256,0.0,0.0,0.0,-0.7693788837216686,0.6387927154274687
1490071849.1504061,0.5496805567143437,-0.4800119996070862,0.0,0.0,0.0,-0.7688378192572585,0.6394438268368404
1490071849.2111716,0.5549841405892363,-0.48423200845718384,0.0,0.0,0.0,-0.7692599692155587,0.6389359120932847
1490071849.2725966,0.550140978602545,-0.4846944212913513,0.0,0.0,0.0,-0.7684753114038232,0.63987943845915
1490071849.3323317,0.5534628506895074,-0.4911481738090515,0.0,0.0,0.0,-0.7689696275287704,0.6392853134072954
1490071849.3939106,0.5506798951585113,-0.4891185760498047,0.0,0.0,0.0,-0.768846704376041,0.6394331436280893
1490071849.4551933,0.5487967105901884,-0.49093544483184814,0.0,0.0,0.0,-0.7688874725814058,0.6393841212505812
1490071849.5164165,0.5499113446632438,-0.4993741810321808,0.0,0.0,0.0,-0.7685582502591567,0.6397798183426728
1490071849.5754297,0.5481595578243024,-0.5098957419395447,0.0,0.0,0.0,-0.7685824800293798,0.6397507103488733
1490071849.634592,0.5502391196747398,-0.49365726113319397,0.0,0.0,0.0,-0.7687294547214427,0.639574096914246
1490071849.695532,0.551430979279288,-0.5125195980072021,0.0,0.0,0.0,-0.7693067311098932,0.6388796079614769
1490071849.7559338,0.5255932997024934,-0.5141642689704895,0.0,0.0,0.0,-0.768004189321836,0.6404448182194228
1490071849.8155284,0.5373127066921961,-0.5227595567703247,0.0,0.0,0.0,-0.7687061534834831,0.6396021025580103
1490071849.8754742,0.5279798930257373,-0.5231996774673462,0.0,0.0,0.0,-0.7681520348813549,0.6402674841873776
1490071849.934849,0.5356186688534998,-0.5382534861564636,0.0,0.0,0.0,-0.768828667169848,0.639454830725232
1490071849.9916325,0.5281699117003286,-0.5402023196220398,0.0,0.0,0.0,-0.7681654751313173,0.6402513590897543
1490071850.049715,0.534944357934367,-0.5484259724617004,0.0,0.0,0.0,-0.7687092896978326,0.6395983332782017
1490071850.1062543,0.5340372347378218,-0.5315576791763306,0.0,0.0,0.0,-0.7684845736721784,0.639868314599098
1490071850.1652226,0.5194993687436646,-0.5564984083175659,0.0,0.0,0.0,-0.7678669250511536,0.6406093859853179
1490071850.2259443,0.5254178493869742,-0.5666144490242004,0.0,0.0,0.0,-0.7680658432599361,0.6403708772402156
1490071850.2857256,0.5133834033544176,-0.5727456212043762,0.0,0.0,0.0,-0.7675698351044739,0.6409653253005897
1490071850.3460834,0.5181650359673152,-0.5669991970062256,0.0,0.0,0.0,-0.7679133195018685,0.6405537711477634
1490071850.403658,0.5216184321023678,-0.580643892288208,0.0,0.0,0.0,-0.7680220941534297,0.6404233466170486
1490071850.4642324,0.5179986686375343,-0.5857725143432617,0.0,0.0,0.0,-0.7676756607442723,0.6408385755405529
1490071850.5235326,0.5110916873703385,-0.5792359113693237,0.0,0.0,0.0,-0.7671245704948573,0.6414981631642298
1490071850.5805376,0.5122485145480183,-0.5779354572296143,0.0,0.0,0.0,-0.7673579074948403,0.6412190279499979
1490071850.639597,0.5126195089851455,-0.5791305899620056,0.0,0.0,0.0,-0.7672136773019721,0.6413915912769558
1490071850.6994305,0.5162763052501735,-0.587304413318634,0.0,0.0,0.0,-0.767585746049076,0.6409462711197276
1490071850.758568,0.5185423877022008,-0.6050684452056885,0.0,0.0,0.0,-0.7678992406432535,0.640570648890124
1490071850.8173232,0.511526290089057,-0.6074730157852173,0.0,0.0,0.0,-0.7674852483739953,0.641066606155949
1490071850.8752985,0.5080098823502338,-0.6172921657562256,0.0,0.0,0.0,-0.7670742207018475,0.6415583682991387
1490071850.9332826,0.5220520014410692,-0.6270543336868286,0.0,0.0,0.0,-0.7677025141945156,0.6408064057883781
1490071850.991501,0.5208231749416252,-0.6353838443756104,0.0,0.0,0.0,-0.7677779983528478,0.640715963001777
1490071851.0471578,0.5238791903539454,-0.6284722089767456,0.0,0.0,0.0,-0.7678311359220781,0.6406522822160328
1490071851.1042662,0.5204129720676841,-0.6347048282623291,0.0,0.0,0.0,-0.7678038658420668,0.6406849643919993
1490071851.1628268,0.5197907465793363,-0.6297873258590698,0.0,0.0,0.0,-0.7675474878577484,0.6409920856635124
1490071851.2229235,0.5184886934226186,-0.6468460559844971,0.0,0.0,0.0,-0.7674817215907499,0.6410708283989366
1490071851.2882438,0.5196329970265052,-0.6459016799926758,0.0,0.0,0.0,-0.7673958398357604,0.6411736309321898
1490071851.3535695,0.5176710686085171,-0.6599773168563843,0.0,0.0,0.0,-0.7674148459553017,0.6411508825599482
1490071851.4388711,0.5152576473388211,-0.661644697189331,0.0,0.0,0.0,-0.767188159086124,0.6414221141791449
1490071851.5001278,0.5149266692206099,-0.6581608653068542,0.0,0.0,0.0,-0.7670664454989053,0.6415676645449604
1490071851.559104,0.5085791453142988,-0.6695641875267029,0.0,0.0,0.0,-0.7669006239677126,0.6417658708266848
1490071851.6183252,0.5138978414363783,-0.6645760536193848,0.0,0.0,0.0,-0.7669857290194584,0.6416641578586807
1490071851.6764152,0.513509389300462,-0.6724305748939514,0.0,0.0,0.0,-0.7669130641886205,0.6417510046558719
1490071851.7394419,0.5179344272854823,-0.6766709089279175,0.0,0.0,0.0,-0.7670580009576152,0.6415777608107276
1490071851.7978637,0.5171965839743055,-0.6832202672958374,0.0,0.0,0.0,-0.7669185380581092,0.6417444631493228
1490071851.8553476,0.5046891368633593,-0.6901751756668091,0.0,0.0,0.0,-0.7663129108380388,0.6424675265590721
1490071851.9113336,0.49809875847133117,-0.70175701379776,0.0,0.0,0.0,-0.7662389410363797,0.6425557448497737
1490071851.97761,0.5086309391843701,-0.7089211940765381,0.0,0.0,0.0,-0.7670925159118935,0.6415364931412408
1490071852.0457742,0.517295909958144,-0.7108671069145203,0.0,0.0,0.0,-0.7670492605530156,0.641588210525312
1490071852.11416,0.5074445618431723,-0.7191752195358276,0.0,0.0,0.0,-0.7667390480686218,0.6419589022412756
1490071852.1726131,0.5123601458583931,-0.7202078700065613,0.0,0.0,0.0,-0.767479685556646,0.6410732659048197
1490071852.2299926,0.49938630833047254,-0.7050931453704834,0.0,0.0,0.0,-0.7665206264394973,0.6422196892363241
1490071852.2869422,0.5106190515311982,-0.7141032218933105,0.0,0.0,0.0,-0.767075570918217,0.6415567539200967
1490071852.335412,0.5055329456591686,-0.7201054096221924,0.0,0.0,0.0,-0.7666373833376572,0.642080308426594
1490071852.3707855,0.5092006212243764,-0.7153962850570679,0.0,0.0,0.0,-0.7668806952429734,0.6417896846036508
1490071852.4054136,0.5039090303676514,-0.7176699638366699,0.0,0.0,0.0,-0.766453114842101,0.6423002590290938
1490071852.4386656,0.5004073727059093,-0.7251302003860474,0.0,0.0,0.0,-0.7666184330188429,0.6421029342369756
1490071852.471904,0.5022573247046203,-0.7294250726699829,0.0,0.0,0.0,-0.7669477550696026,0.6417095456619738
1490071852.504786,0.5122451528706182,-0.7348357439041138,0.0,0.0,0.0,-0.7672343413120223,0.6413668727892853
1490071852.5384333,0.505103165294832,-0.737257719039917,0.0,0.0,0.0,-0.7666640382870662,0.6420484813449588
1490071852.5714931,0.5004721943820474,-0.732877254486084,0.0,0.0,0.0,-0.7665645576673332,0.6421672515227522
1490071852.604923,0.49694904678875124,-0.7343469858169556,0.0,0.0,0.0,-0.7663914434533817,0.6423738439580506
1490071852.6400087,0.49586676181897354,-0.7386045455932617,0.0,0.0,0.0,-0.7664038471159633,0.6423590453366802
1490071852.6747737,0.5017016312712127,-0.743619441986084,0.0,0.0,0.0,-0.7668447111133591,0.6418326799388364
1490071852.707966,0.510691318782671,-0.7378813624382019,0.0,0.0,0.0,-0.7673161739451716,0.6412689679082741
1490071852.7434063,0.5021026538979448,-0.7406009435653687,0.0,0.0,0.0,-0.7668380818974755,0.6418406002675435
1490071852.7794569,0.4949717747648643,-0.7497674226760864,0.0,0.0,0.0,-0.7664809008607487,0.6422671006798457
1490071852.8150828,0.49593591796925235,-0.7539175152778625,0.0,0.0,0.0,-0.76676536186717,0.6419274724146863
1490071852.8489227,0.49181842224092104,-0.7479184865951538,0.0,0.0,0.0,-0.7665346758981477,0.6422029201473017
1490071852.882771,0.5057435088055485,-0.7502994537353516,0.0,0.0,0.0,-0.7668952880871094,0.6417722470703991
1490071852.9173348,0.5059289350943866,-0.7583833336830139,0.0,0.0,0.0,-0.7672250569163798,0.641377979072916
1490071852.9511724,0.5073850884816071,-0.7556982040405273,0.0,0.0,0.0,-0.7671927220354051,0.6414166565157984
1490071852.9904902,0.5030879528364637,-0.7663773894309998,0.0,0.0,0.0,-0.7672007542875242,0.6414070490886843
1490071853.024871,0.5034401172070583,-0.7649780511856079,0.0,0.0,0.0,-0.7672282811794566,0.6413741221458944
1490071853.0621648,0.5006236460333662,-0.7696221470832825,0.0,0.0,0.0,-0.7670331732620539,0.6416074431578425
1490071853.1012907,0.5001337855695003,-0.7699315547943115,0.0,0.0,0.0,-0.767186278838933,0.6414243630867719
1490071853.134936,0.49982747314402554,-0.7728003263473511,0.0,0.0,0.0,-0.7672506162166103,0.641347403452475
1490071853.169096,0.5012858512933364,-0.7666226029396057,0.0,0.0,0.0,-0.7671161601779726,0.6415082203633895
1490071853.2219143,0.5026431184859038,-0.7695684432983398,0.0,0.0,0.0,-0.7673118378175762,0.6412741563052528
1490071853.2565608,0.50832201550112,-0.7650766372680664,0.0,0.0,0.0,-0.7673496689071274,0.6412288870817674
1490071853.290699,0.5000960251478392,-0.7779109477996826,0.0,0.0,0.0,-0.766995327869913,0.6416526841101226
1490071853.3251684,0.4966748287736981,-0.7764574289321899,0.0,0.0,0.0,-0.7673186712385297,0.6412659797375323
1490071853.3590562,0.5055067038250598,-0.769536018371582,0.0,0.0,0.0,-0.7676444727538341,0.6408759345228123
1490071853.392695,0.5009848088267914,-0.7768219709396362,0.0,0.0,0.0,-0.767572429093259,0.6409622189301597
1490071853.4266965,0.50321396681586,-0.7787321209907532,0.0,0.0,0.0,-0.7677794060943766,0.6407142760836272
1490071853.460116,0.5049717259887676,-0.7705994844436646,0.0,0.0,0.0,-0.7678361176441335,0.6406463115020521
1490071853.4937313,0.5043566727004857,-0.7757471799850464,0.0,0.0,0.0,-0.7673976780571841,0.6411714308298854
1490071853.5280502,0.4977892472676068,-0.7861576080322266,0.0,0.0,0.0,-0.7672342461193665,0.6413669866633668
1490071853.5616815,0.5060473288312938,-0.7747706770896912,0.0,0.0,0.0,-0.7676927705474167,0.6408180787471834
1490071853.5939848,0.4982060531270539,-0.7834270000457764,0.0,0.0,0.0,-0.7671707345983514,0.6414429545764969
1490071853.6282723,0.49383898943280413,-0.7898433804512024,0.0,0.0,0.0,-0.7672476929671738,0.6413509005501976
1490071853.6601222,0.49737065124426455,-0.7858436703681946,0.0,0.0,0.0,-0.7674811989157145,0.6410714541382243
1490071853.6918597,0.5063743856485927,-0.7913733720779419,0.0,0.0,0.0,-0.7676665039664161,0.6408495445016563
1490071853.726217,0.4962892070796093,-0.7943369150161743,0.0,0.0,0.0,-0.7672930557907253,0.6412966291314269
1490071853.7596202,0.5082055777655187,-0.7864972949028015,0.0,0.0,0.0,-0.7678999437295595,0.6405698060478181
1490071853.7919493,0.4969017417079115,-0.7916216254234314,0.0,0.0,0.0,-0.767458801327518,0.6410982672453025
1490071853.8267164,0.497214222443862,-0.8059548735618591,0.0,0.0,0.0,-0.7674041156114372,0.6411637258474843
1490071853.8589442,0.49257334174174167,-0.8015336990356445,0.0,0.0,0.0,-0.7675247004512181,0.6410193711560267
1490071853.8904274,0.49535291616703986,-0.7957355380058289,0.0,0.0,0.0,-0.7675722582028154,0.6409624235767885
1490071853.9242718,0.4876133967662416,-0.803618311882019,0.0,0.0,0.0,-0.7671000356964958,0.6415275015417773
1490071853.9574683,0.517508312791146,-0.8083580732345581,0.0,0.0,0.0,-0.7681902644384309,0.6402216160221502
1490071853.989898,0.5030296425988193,-0.8138738870620728,0.0,0.0,0.0,-0.7676702866332057,0.6408450132602203
1490071854.0221007,0.5080498385839091,-0.8303418159484863,0.0,0.0,0.0,-0.7678925974544547,0.6405786124861264
1490071854.0538836,0.5173837566882042,-0.8235428333282471,0.0,0.0,0.0,-0.7680553906370853,0.6403834139898646
1490071854.086084,0.5105489205503155,-0.8305960297584534,0.0,0.0,0.0,-0.7678451444299618,0.6406354924411628
1490071854.1184692,0.510306511683196,-0.8299570679664612,0.0,0.0,0.0,-0.7674677371572999,0.6410875700110349
1490071854.150325,0.511766380729717,-0.8202186822891235,0.0,0.0,0.0,-0.7674221379761943,0.641142154396392
1490071854.1814651,0.4924818389427249,-0.8157503008842468,0.0,0.0,0.0,-0.7668802850136025,0.6417901747903717
1490071854.2148085,0.49106852486871383,-0.8178997039794922,0.0,0.0,0.0,-0.7667961118507369,0.6418907405864273
1490071854.2504075,0.49509485486964183,-0.8309500217437744,0.0,0.0,0.0,-0.7671028860314317,0.6415240932671572
1490071854.2822874,0.474776880475053,-0.8251835107803345,0.0,0.0,0.0,-0.7661783238571316,0.6426280230829312
1490071854.3141751,0.479163215566989,-0.8206888437271118,0.0,0.0,0.0,-0.7664251330800587,0.6423336480235287
1490071854.3503742,0.48118241656115557,-0.8367092609405518,0.0,0.0,0.0,-0.7664239255068266,0.6423350888832918
1490071854.381847,0.47978244214086074,-0.8326212167739868,0.0,0.0,0.0,-0.7663396447125754,0.6424356379761351
1490071854.41528,0.47673461619503654,-0.8308581709861755,0.0,0.0,0.0,-0.7659807079454303,0.6428635586618808
1490071854.4479523,0.49842500329598255,-0.8476755619049072,0.0,0.0,0.0,-0.7670535948322295,0.6415830286525306
1490071854.4811885,0.4977359034307633,-0.8364846706390381,0.0,0.0,0.0,-0.7669125555449138,0.64175161250095
1490071854.516275,0.4792983489757799,-0.8343476057052612,0.0,0.0,0.0,-0.7663937215034831,0.6423711260945978
1490071854.5488977,0.47903425010619294,-0.8439643383026123,0.0,0.0,0.0,-0.7660395350979018,0.6427934587929396
1490071854.5813577,0.4814976241681207,-0.8575054407119751,0.0,0.0,0.0,-0.7662248027509234,0.6425726041851679
1490071854.6145816,0.4666304842995807,-0.8501172065734863,0.0,0.0,0.0,-0.7657069681593344,0.6431895824033845
1490071854.647393,0.4782003979531821,-0.8525416254997253,0.0,0.0,0.0,-0.7660714651669984,0.6427554046889752
1490071854.6810386,0.4790826424336545,-0.8614340424537659,0.0,0.0,0.0,-0.7662373377132589,0.6425576567858307
1490071854.7144105,0.474896974186762,-0.8694896697998047,0.0,0.0,0.0,-0.7663832310645583,0.6423836417150174
1490071854.7535024,0.49325447714279214,-0.870047390460968,0.0,0.0,0.0,-0.7669295775054942,0.6417312701959008
1490071854.7898498,0.4920173855647665,-0.8793870210647583,0.0,0.0,0.0,-0.7669736478617719,0.6416785982761203
1490071854.8214335,0.47512400019851697,-0.8858428597450256,0.0,0.0,0.0,-0.7665487097298779,0.6421861689661803
1490071854.8532627,0.47347761517699766,-0.8867979049682617,0.0,0.0,0.0,-0.7661222779825689,0.6426948383010396
1490071854.8901906,0.47183823562857424,-0.8773406744003296,0.0,0.0,0.0,-0.7659384302720742,0.6429139297233736
1490071854.9218493,0.47676484693059284,-0.8802307844161987,0.0,0.0,0.0,-0.7664825826177599,0.6422650936674115
1490071854.9597385,0.47421047784751763,-0.892304539680481,0.0,0.0,0.0,-0.7662692899076116,0.6425195524997545
1490071854.9910066,0.47631438941312787,-0.8959907293319702,0.0,0.0,0.0,-0.7664676272436569,0.6422829410684038
1490071855.0230832,0.4761268818106323,-0.9009318947792053,0.0,0.0,0.0,-0.7666548921319559,0.6420594025245164
1490071855.0544703,0.4761501698642506,-0.8984094858169556,0.0,0.0,0.0,-0.7665804246449799,0.642148310401205
1490071855.0855863,0.48479232294694724,-0.9104263782501221,0.0,0.0,0.0,-0.7668332658467999,0.6418463541929105
1490071855.117136,0.482531288733433,-0.906755805015564,0.0,0.0,0.0,-0.7670847028403861,0.6415458352045289
1490071855.1546705,0.48001808568061516,-0.8997629880905151,0.0,0.0,0.0,-0.7667549894019956,0.6419398618462212
1490071855.1876748,0.4844154156730071,-0.9102650880813599,0.0,0.0,0.0,-0.7667006526902878,0.6420047578984807
1490071855.2190733,0.4785030182783758,-0.8977785110473633,0.0,0.0,0.0,-0.7665717501363342,0.6421586656683204
1490071855.2506683,0.4773138199791773,-0.9060158729553223,0.0,0.0,0.0,-0.7667541004825005,0.6419409236006625
1490071855.2818835,0.48933365978876786,-0.9165177345275879,0.0,0.0,0.0,-0.7669761557286174,0.6416756007078278
1490071855.315138,0.4932912880891429,-0.9216307401657104,0.0,0.0,0.0,-0.767333176441603,0.6412486228695073
1490071855.347874,0.48597291217795757,-0.9170721769332886,0.0,0.0,0.0,-0.7671592954227935,0.6414566356710352
1490071855.3804896,0.488701299833676,-0.9166836142539978,0.0,0.0,0.0,-0.7669086314527979,0.6417563018803918
1490071855.416223,0.4878543292570429,-0.9252583384513855,0.0,0.0,0.0,-0.7669663240099917,0.6416873520918116
1490071855.4477282,0.48795328335711513,-0.9174696207046509,0.0,0.0,0.0,-0.7669675868237915,0.6416858427312309
1490071855.4804897,0.4828164391800137,-0.9136326909065247,0.0,0.0,0.0,-0.7665973624181478,0.6421280899739078
1490071855.5139236,0.48299414143449454,-0.9206128120422363,0.0,0.0,0.0,-0.7666955778432524,0.6420108183789439
1490071855.547068,0.4826035398655161,-0.9201419949531555,0.0,0.0,0.0,-0.7670059540591609,0.6416399819507793
1490071855.580718,0.4818472192546633,-0.9225425124168396,0.0,0.0,0.0,-0.7669861896025019,0.6416636073200934
1490071855.6178656,0.48924258393346154,-0.9282433986663818,0.0,0.0,0.0,-0.7670525143821422,0.6415843203975871
1490071855.6486762,0.49211629408598506,-0.9339330196380615,0.0,0.0,0.0,-0.7674299569807981,0.6411327952370323
1490071855.6845067,0.482017006561356,-0.9263759851455688,0.0,0.0,0.0,-0.7670263848160903,0.6416155585675577
1490071855.7159944,0.4810148488748615,-0.9310104846954346,0.0,0.0,0.0,-0.7669392880573128,0.6417196649894268
1490071855.7477329,0.48438634581981027,-0.9288827776908875,0.0,0.0,0.0,-0.7672265855385783,0.6413761505098351
1490071855.781223,0.48402173821045624,-0.9338610768318176,0.0,0.0,0.0,-0.7671500639359143,0.6414676760391925
1490071855.8164318,0.48758547717863887,-0.9399130344390869,0.0,0.0,0.0,-0.7671932419403908,0.641416034661586
1490071855.847616,0.4850277840585141,-0.9409317970275879,0.0,0.0,0.0,-0.767607524898896,0.6409201882594983
1490071855.880734,0.4837726645089281,-0.9376462697982788,0.0,0.0,0.0,-0.7674724090677688,0.6410819770666738
1490071855.9161334,0.4868909017835872,-0.9423152804374695,0.0,0.0,0.0,-0.7672232953205363,0.6413800863119287
1490071855.9478388,0.48444567962123514,-0.9450209736824036,0.0,0.0,0.0,-0.7673803121202293,0.6411922149950509
1490071855.9813282,0.48444761717187707,-0.9647712707519531,0.0,0.0,0.0,-0.7678212614516253,0.6406641167279737
1490071856.0161943,0.493008865950186,-0.9631848931312561,0.0,0.0,0.0,-0.7676564107092503,0.6408616349080282
1490071856.047723,0.502690448803748,-0.9568265080451965,0.0,0.0,0.0,-0.7678725171731393,0.6406026829245932
1490071856.08138,0.49440629649878154,-0.9580663442611694,0.0,0.0,0.0,-0.7675270436222335,0.6410165655492174
1490071856.1142666,0.4997487084712204,-0.9613204002380371,0.0,0.0,0.0,-0.7674452629732795,0.6411144736627569
1490071856.147152,0.5045216824376433,-0.961084246635437,0.0,0.0,0.0,-0.7680172711150949,0.6404291305592859
1490071856.1808207,0.5005015842298052,-0.9626231789588928,0.0,0.0,0.0,-0.7678705839586882,0.6406050002075719
1490071856.2137318,0.5016749360561569,-0.9688272476196289,0.0,0.0,0.0,-0.7676988851629716,0.640810753436247
1490071856.2482812,0.5001819104134086,-0.972018301486969,0.0,0.0,0.0,-0.7678231640083515,0.6406618365504567
1490071856.2843266,0.5066122607746765,-0.9831396341323853,0.0,0.0,0.0,-0.768203587577861,0.6402056294914186
1490071856.3295026,0.5072037214531271,-0.9777741432189941,0.0,0.0,0.0,-0.7675667299041019,0.6409690438268634
1490071856.3819203,0.5094506717884205,-0.9861117601394653,0.0,0.0,0.0,-0.7678948203232547,0.6405759478162729
1490071856.4361653,0.5009368955203176,-0.9903770089149475,0.0,0.0,0.0,-0.7680401614901438,0.6404016789001992
